"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"3104",NA,NA,NA
"3105",NA,NA,NA
"3106",NA,NA,NA
"3107",NA,NA,NA
"3108",NA,NA,NA
"3109",NA,NA,NA
"3110",NA,NA,NA
"3111",NA,NA,NA
"3112",NA,NA,NA
"3113",NA,NA,NA
"3114",NA,NA,NA
"3115",NA,NA,NA
"3116",NA,NA,NA
"3117",NA,NA,NA
"3118",NA,NA,NA
"3119",NA,NA,NA
"3120",NA,NA,NA
"3121",NA,NA,NA
"3122",NA,NA,NA
"3123",NA,NA,NA
"3124",NA,NA,NA
"3125",NA,NA,NA
"3126",NA,NA,NA
"3127",NA,NA,NA
"3128",NA,NA,NA
"3129",NA,NA,NA
"3130",NA,NA,NA
"3131",NA,NA,NA
"3132",NA,NA,NA
"3133",NA,NA,NA
"3134",NA,NA,NA
"3135",NA,NA,NA
"3136",NA,NA,NA
"3137",NA,NA,NA
"3138",NA,NA,NA
"3139",NA,NA,NA
"3140",NA,NA,NA
"3141",NA,NA,NA
"3142",NA,NA,NA
"3143",NA,NA,NA
"3144",NA,NA,NA
"3145",NA,NA,NA
"3146",NA,NA,NA
"3147",NA,NA,NA
"3148",0.333333333333333,0.333333333333333,NA
"3149",0.25,0.25,NA
"3150",0.259259259259259,0.139784946236559,NA
"3151",0.276595744680851,0.0810810810810811,NA
"3152",0.217391304347826,0.0847457627118644,NA
"3153",0.307692307692308,-0.0746268656716418,NA
"3154",0.173333333333333,0.126760563380282,NA
"3155",-0.0769230769230769,-0.349397590361446,NA
"3156",0.136363636363636,-0.225806451612903,NA
"3157",-0.0588235294117647,-0.454545454545455,NA
"3158",0,-0.454545454545455,NA
"3159",0.0526315789473684,-0.5,NA
"3160",0.15,-0.494505494505495,NA
"3161",0.238095238095238,-0.488372093023256,NA
"3162",0.348314606741573,-0.364705882352941,NA
"3163",0.431578947368421,-0.384615384615385,NA
"3164",0,-0.384615384615385,NA
"3165",0.513513513513513,-0.367088607594937,NA
"3166",0.533333333333333,-0.317647058823529,NA
"3167",0.4,-0.0212765957446809,NA
"3168",0.0810810810810811,-0.307692307692308,NA
"3169",0.466666666666667,0,NA
"3170",0.698630136986301,0.241379310344828,NA
"3171",0.288135593220339,0.263157894736842,NA
"3172",0.102040816326531,-0.189189189189189,NA
"3173",0.381818181818182,0.291666666666667,NA
"3174",0.295774647887324,0.206349206349206,NA
"3175",0.169811320754717,0.0833333333333333,NA
"3176",0.263157894736842,0.16,NA
"3177",0.263157894736842,0.176470588235294,NA
"3178",0.272727272727273,0.2,NA
"3179",0.295774647887324,0.12280701754386,NA
"3180",0.179487179487179,0.238095238095238,NA
"3181",0.28735632183908,0.303370786516854,NA
"3182",0.210526315789474,0.0625,NA
"3183",-0.0181818181818182,0.0967741935483871,NA
"3184",0.363636363636364,0.263157894736842,NA
"3185",0.220338983050847,0.163636363636364,NA
"3186",0.542168674698795,0.136363636363636,NA
"3187",0.173913043478261,0.136363636363636,NA
"3188",0.2,0.282051282051282,NA
"3189",0.23943661971831,0.23943661971831,NA
"3190",0.230769230769231,0.347826086956522,NA
"3191",0.114754098360656,0.431578947368421,NA
"3192",0.234567901234568,0.347368421052632,NA
"3193",-0.087719298245614,0.478991596638655,NA
"3194",0.12280701754386,0.484536082474227,NA
"3195",0.0697674418604651,0.393939393939394,NA
"3196",0.4,0.28,NA
"3197",-0.183673469387755,0.486725663716814,NA
"3198",-0.25,0.508196721311475,NA
"3199",-0.270588235294118,0.333333333333333,NA
"3200",-0.333333333333333,0.152542372881356,NA
"3201",-0.350649350649351,0.161290322580645,NA
"3202",0,0.316455696202532,NA
"3203",-0.411764705882353,0.538461538461538,NA
"3204",-0.377049180327869,0.56701030927835,NA
"3205",-0.295774647887324,0.386666666666667,NA
"3206",-0.538461538461538,0.545454545454545,NA
"3207",-0.379310344827586,0.375,NA
"3208",-0.504950495049505,0.415384615384615,NA
"3209",-0.384615384615385,0.617021276595745,NA
"3210",0.111111111111111,0.6,NA
"3211",-0.391304347826087,0.619047619047619,NA
"3212",-0.234042553191489,0.664739884393064,NA
"3213",-0.142857142857143,0.818181818181818,NA
"3214",0.0869565217391304,0.732484076433121,NA
"3215",0.0181818181818182,0.868613138686131,NA
"3216",-0.263157894736842,0.76,NA
"3217",-0.351351351351351,0.645390070921986,NA
"3218",-0.0285714285714286,0.454545454545455,NA
"3219",0,0.44578313253012,NA
"3220",0.0515463917525773,0.342857142857143,NA
"3221",0.0666666666666667,0.3,NA
"3222",NA,NA,NA
"3223",NA,NA,NA
"3224",NA,NA,NA
"3225",NA,NA,NA
"3226",NA,NA,NA
"3227",NA,NA,NA
"3228",NA,NA,NA
"3229",NA,NA,NA
"3230",NA,NA,NA
"3231",NA,NA,NA
"3232",NA,NA,NA
"3233",NA,NA,NA
"3234",NA,NA,NA
"3235",NA,NA,NA
"3236",NA,NA,NA
"3237",NA,NA,NA
"3238",NA,NA,NA
"3239",NA,NA,NA
"3240",NA,NA,NA
"3241",NA,NA,NA
"3242",NA,NA,NA
"3243",NA,NA,NA
"3244",NA,NA,NA
"3245",NA,NA,NA
"3246",NA,NA,NA
"3247",NA,NA,NA
"3248",NA,NA,NA
"3249",NA,NA,NA
"3250",NA,NA,NA
"3251",NA,NA,NA
"3252",NA,NA,NA
"3253",NA,NA,NA
"3254",NA,NA,NA
"3255",NA,NA,NA
"3256",NA,NA,NA
"3257",NA,NA,NA
"3258",NA,NA,NA
"3259",NA,NA,NA
"3260",NA,NA,NA
"3261",NA,NA,NA
"3262",NA,NA,NA
"3263",NA,NA,NA
"3264",NA,NA,NA
"3265",NA,NA,NA
"3266",NA,NA,NA
"3267",NA,NA,NA
"3268",0.2,0,NA
"3269",0.166666666666667,-0.111111111111111,NA
"3270",0.170212765957447,-0.130434782608696,NA
"3271",0.138075313807531,-0.150837988826816,NA
"3272",0.285714285714286,0.0163934426229508,NA
"3273",0.333333333333333,0.0526315789473684,NA
"3274",0.217391304347826,-0.161290322580645,NA
"3275",0.205479452054795,-0.183673469387755,NA
"3276",0.319148936170213,-0.0847457627118644,NA
"3277",0.227272727272727,-0.114754098360656,NA
"3278",0.350649350649351,-0.136363636363636,NA
"3279",-0.111111111111111,-0.298701298701299,NA
"3280",0.181818181818182,-0.285714285714286,NA
"3281",-0.209302325581395,-0.316455696202532,NA
"3282",0.411764705882353,-0.162790697674419,NA
"3283",0.678321678321678,-0.243243243243243,NA
"3284",0.333333333333333,-0.136363636363636,NA
"3285",0.473684210526316,-0.111111111111111,NA
"3286",0.530434782608696,-0.102040816326531,NA
"3287",0.44,-0.0980392156862745,NA
"3288",0.333333333333333,-0.115384615384615,NA
"3289",0,-0.111111111111111,NA
"3290",0.566433566433566,-0.127272727272727,NA
"3291",0.58974358974359,-0.12280701754386,NA
"3292",-0.0625,-0.133333333333333,NA
"3293",-0.0303030303030303,-0.0967741935483871,NA
"3294",0.1,-0.107692307692308,NA
"3295",-0.0285714285714286,-0.125,NA
"3296",0.6,-0.2,NA
"3297",0.563218390804598,-0.206349206349206,NA
"3298",0.230769230769231,-0.0256410256410256,NA
"3299",0.545454545454545,-0.0810810810810811,NA
"3300",-0.2,0.192307692307692,NA
"3301",0.584158415841584,0.0232558139534884,NA
"3302",0.214285714285714,0.153846153846154,NA
"3303",-0.128205128205128,-0.0476190476190476,NA
"3304",0.153846153846154,-0.205479452054795,NA
"3305",0.132075471698113,-0.226666666666667,NA
"3306",0.471264367816092,0.292307692307692,NA
"3307",0.25,0,NA
"3308",0.142857142857143,-0.0434782608695652,NA
"3309",0.25,-0.0909090909090909,NA
"3310",-0.265822784810127,0.411764705882353,NA
"3311",-0.408450704225352,-0.234567901234568,NA
"3312",-0.0416666666666667,-0.162790697674419,NA
"3313",0.0909090909090909,-0.25,NA
"3314",-0.0196078431372549,0.509433962264151,NA
"3315",-0.130434782608696,0.509433962264151,NA
"3316",-0.181818181818182,0.509433962264151,NA
"3317",-0.265822784810127,0.541284403669725,NA
"3318",0.27536231884058,-0.428571428571429,NA
"3319",0.27536231884058,0.541284403669725,NA
"3320",-0.315068493150685,0.555555555555556,NA
"3321",0.111111111111111,0.555555555555556,NA
"3322",-0.483870967741935,0.570093457943925,NA
"3323",-0.495934959349593,0.553398058252427,NA
"3324",-0.478991596638655,0.568627450980392,NA
"3325",-0.491525423728814,0.584905660377358,NA
"3326",-0.448275862068966,0.6,NA
"3327",-0.379310344827586,0.6,NA
"3328",-0.125,0.495327102803738,NA
"3329",-0.414634146341463,0.630573248407643,NA
"3330",-0.732484076433121,0.617977528089888,NA
"3331",-0.454545454545455,0.619047619047619,NA
"3332",-0.135135135135135,0.125,NA
"3333",-0.0666666666666667,0.823529411764706,NA
"3334",0.0163934426229508,0.878542510121457,NA
"3335",0.0689655172413793,0.878103837471783,NA
"3336",-0.032258064516129,0.80952380952381,NA
"3337",-0.290322580645161,0.722222222222222,NA
"3338",-0.362637362637363,0.675392670157068,NA
"3339",-0.276595744680851,0.655172413793103,NA
"3340",-0.0065359477124183,0.474402730375427,NA
"3341",0,0.380281690140845,NA
"3342",NA,1,NA
"3343",NA,NA,NA
"3344",NA,NA,NA
"3345",NA,NA,NA
"3346",NA,NA,NA
"3347",NA,NA,NA
"3348",NA,NA,NA
"3349",NA,NA,NA
"3350",NA,NA,NA
"3351",NA,NA,NA
"3352",NA,NA,NA
"3353",NA,NA,NA
"3354",NA,NA,NA
"3355",NA,NA,NA
"3356",NA,NA,NA
"3357",NA,NA,NA
"3358",NA,NA,NA
"3359",NA,NA,NA
"3360",NA,NA,NA
"3361",NA,NA,NA
"3362",NA,NA,NA
"3363",NA,NA,NA
"3364",NA,NA,NA
"3365",NA,NA,NA
"3366",NA,NA,NA
"3367",NA,NA,NA
"3368",NA,NA,NA
"3369",NA,NA,NA
"3370",NA,NA,NA
"3371",NA,NA,NA
"3372",NA,NA,NA
"3373",NA,NA,NA
"3374",NA,NA,NA
"3375",NA,NA,NA
"3376",NA,NA,NA
"3377",NA,NA,NA
"3378",NA,NA,NA
"3379",NA,NA,NA
"3380",NA,NA,NA
"3381",NA,NA,NA
"3382",NA,NA,NA
"3383",NA,NA,NA
"3384",NA,NA,NA
"3385",NA,NA,NA
"3386",NA,NA,NA
"3387",NA,NA,NA
"3388",0.2,0,NA
"3389",0.191489361702128,-0.0857142857142857,NA
"3390",0.176470588235294,-0.0769230769230769,NA
"3391",0.173913043478261,-0.0857142857142857,NA
"3392",0.377049180327869,0.173913043478261,NA
"3393",0.348837209302326,0.176470588235294,NA
"3394",0.236363636363636,0.0869565217391304,NA
"3395",-0.106382978723404,-0.268292682926829,NA
"3396",-0.127272727272727,-0.319148936170213,NA
"3397",-0.0461538461538462,-0.283018867924528,NA
"3398",0,-0.259259259259259,NA
"3399",0.0810810810810811,-0.259259259259259,NA
"3400",0.157894736842105,-0.207547169811321,NA
"3401",0.219512195121951,-0.185185185185185,NA
"3402",0.363636363636364,-0.12,NA
"3403",0.446808510638298,-0.0612244897959184,NA
"3404",0.469387755102041,-0.0612244897959184,NA
"3405",0.509433962264151,-0.0196078431372549,NA
"3406",0.530434782608696,-0.0188679245283019,NA
"3407",0.226666666666667,-0.0175438596491228,NA
"3408",0.411764705882353,-0.0169491525423729,NA
"3409",0.0625,0,NA
"3410",0.589403973509934,0,NA
"3411",0.428571428571429,-0.032258064516129,NA
"3412",0.403508771929825,0,NA
"3413",0.0285714285714286,-0.333333333333333,NA
"3414",-0.0588235294117647,-0.333333333333333,NA
"3415",-0.125,-0.0588235294117647,NA
"3416",0.6,0.05,NA
"3417",0.6,0.230769230769231,NA
"3418",0.6,-0.142857142857143,NA
"3419",0.207547169811321,-0.105263157894737,NA
"3420",0.408450704225352,0.192307692307692,NA
"3421",0.0454545454545455,-0.0769230769230769,NA
"3422",-0.1,-0.189189189189189,NA
"3423",0.241379310344828,-0.294117647058824,NA
"3424",0.185185185185185,0.185185185185185,NA
"3425",-0.243243243243243,0.0212765957446809,NA
"3426",-0.121951219512195,-0.295774647887324,NA
"3427",-0.0434782608695652,-0.0434782608695652,NA
"3428",0.351351351351351,-0.170731707317073,NA
"3429",-0.297297297297297,0.0204081632653061,NA
"3430",-0.219512195121951,-0.408450704225352,NA
"3431",-0.36986301369863,-0.315789473684211,NA
"3432",-0.315789473684211,0.504950495049505,NA
"3433",-0.408450704225352,0.504950495049505,NA
"3434",-0.25,0.523809523809524,NA
"3435",0.462365591397849,0.523809523809524,NA
"3436",0.0740740740740741,-0.408450704225352,NA
"3437",-0.25,0.541284403669725,NA
"3438",-0.351351351351351,0.541284403669725,NA
"3439",0.206349206349206,0.541284403669725,NA
"3440",-0.142857142857143,0.555555555555556,NA
"3441",0.111111111111111,0.555555555555556,NA
"3442",-0.495934959349593,0.570093457943925,NA
"3443",-0.442622950819672,0.568627450980392,NA
"3444",-0.466666666666667,0.584905660377358,NA
"3445",-0.460869565217391,0.6,NA
"3446",-0.513513513513513,0.6,NA
"3447",-0.504950495049505,0.6,NA
"3448",-0.52,0.6,NA
"3449",-0.358490566037736,0.6,NA
"3450",-0.259259259259259,0.617977528089888,NA
"3451",-0.471264367816092,0.636363636363636,NA
"3452",-0.664,0.662337662337662,NA
"3453",-0.136363636363636,0.816849816849817,NA
"3454",0.032258064516129,0.878542510121457,NA
"3455",0.0909090909090909,0.877750611246944,NA
"3456",-0.114754098360656,0.823834196891192,NA
"3457",-0.318681318681319,0.739130434782609,NA
"3458",-0.376344086021505,0.68,NA
"3459",-0.28,0.68,NA
"3460",-0.0222222222222222,0.458823529411765,NA
"3461",0,0.433962264150943,NA
"3462",0,0.666666666666667,NA
"3463",NA,NA,NA
"3464",NA,NA,NA
"3465",NA,NA,NA
"3466",NA,NA,NA
"3467",NA,NA,NA
"3468",NA,NA,NA
"3469",NA,NA,NA
"3470",NA,NA,NA
"3471",NA,NA,NA
"3472",NA,NA,NA
"3473",NA,NA,NA
"3474",NA,NA,NA
"3475",NA,NA,NA
"3476",NA,NA,NA
"3477",NA,NA,NA
"3478",NA,NA,NA
"3479",NA,NA,NA
"3480",NA,NA,NA
"3481",NA,NA,NA
"3482",NA,NA,NA
"3483",NA,NA,NA
"3484",NA,NA,NA
"3485",NA,NA,NA
"3486",NA,NA,NA
"3487",NA,NA,NA
"3488",NA,NA,NA
"3489",NA,NA,NA
"3490",NA,NA,NA
"3491",NA,NA,NA
"3492",NA,NA,NA
"3493",NA,NA,NA
"3494",NA,NA,NA
"3495",NA,NA,NA
"3496",NA,NA,NA
"3497",NA,NA,NA
"3498",NA,NA,NA
"3499",NA,NA,NA
"3500",NA,NA,NA
"3501",NA,NA,NA
"3502",NA,NA,NA
"3503",NA,NA,NA
"3504",NA,NA,NA
"3505",NA,NA,NA
"3506",NA,NA,NA
"3507",NA,NA,NA
"3508",0.333333333333333,0.142857142857143,NA
"3509",0.19047619047619,0,NA
"3510",0.205673758865248,0.00884955752212389,NA
"3511",0.220338983050847,0.0416666666666667,NA
"3512",0.357142857142857,0.2,NA
"3513",0.333333333333333,0.150684931506849,NA
"3514",0.263157894736842,0.0454545454545455,NA
"3515",-0.0638297872340425,-0.25,NA
"3516",-0.0740740740740741,-0.288888888888889,NA
"3517",-0.0158730158730159,-0.347368421052632,NA
"3518",0.0303030303030303,-0.28,NA
"3519",0.0857142857142857,-0.254901960784314,NA
"3520",0.135135135135135,-0.207547169811321,NA
"3521",0.215189873417722,-0.169811320754717,NA
"3522",0.379310344827586,0.0526315789473684,NA
"3523",0.422222222222222,0.0545454545454545,NA
"3524",0.469387755102041,0.0714285714285714,NA
"3525",0.509433962264151,0.0714285714285714,NA
"3526",0.530434782608696,0.0181818181818182,NA
"3527",0.44,0,NA
"3528",0.447619047619048,-0.0175438596491228,NA
"3529",0.0909090909090909,-0.0714285714285714,NA
"3530",0.589403973509934,0,NA
"3531",0.384615384615385,-0.103448275862069,NA
"3532",0.534246575342466,-0.133333333333333,NA
"3533",0.333333333333333,-0.0625,NA
"3534",0.027027027027027,-0.107692307692308,NA
"3535",0.0526315789473684,-0.0588235294117647,NA
"3536",0.470588235294118,-0.107692307692308,NA
"3537",0.616161616161616,-0.1875,NA
"3538",0.259259259259259,-0.0810810810810811,NA
"3539",-0.0256410256410256,0.148936170212766,NA
"3540",0.454545454545455,-0.135135135135135,NA
"3541",0.207547169811321,-0.05,NA
"3542",0.373134328358209,-0.05,NA
"3543",-0.189189189189189,0.169811320754717,NA
"3544",0.568627450980392,0.0833333333333333,NA
"3545",0.148148148148148,0.0416666666666667,NA
"3546",0.553398058252427,-0.373134328358209,NA
"3547",-0.246753246753247,-0.170731707317073,NA
"3548",-0.142857142857143,-0.116279069767442,NA
"3549",-0.116279069767442,-0.333333333333333,NA
"3550",-0.162790697674419,0,NA
"3551",-0.351351351351351,-0.298701298701299,NA
"3552",-0.136363636363636,0.484536082474227,NA
"3553",0,0.350649350649351,NA
"3554",0.0566037735849057,0.523809523809524,NA
"3555",0.438202247191011,0.523809523809524,NA
"3556",-0.111111111111111,0.523809523809524,NA
"3557",-0.234567901234568,0.541284403669725,NA
"3558",0.180327868852459,0.541284403669725,NA
"3559",-0.263157894736842,-0.333333333333333,NA
"3560",0.2,-0.333333333333333,NA
"3561",-0.432835820895522,-0.297297297297297,NA
"3562",NA,NA,NA
"3563",NA,NA,NA
"3564",NA,NA,NA
"3565",NA,NA,NA
"3566",NA,NA,NA
"3567",NA,NA,NA
"3568",NA,NA,NA
"3569",NA,NA,NA
"3570",NA,NA,NA
"3571",NA,NA,NA
"3572",NA,NA,NA
"3573",NA,NA,NA
"3574",NA,NA,NA
"3575",NA,NA,NA
"3576",NA,NA,NA
"3577",NA,NA,NA
"3578",NA,NA,NA
"3579",NA,NA,NA
"3580",NA,NA,NA
"3581",NA,NA,NA
"3582",NA,NA,NA
"3583",NA,NA,NA
"3584",NA,NA,NA
"3585",NA,NA,NA
"3586",NA,NA,NA
"3587",NA,NA,NA
"3588",NA,NA,NA
"3589",NA,NA,NA
"3590",NA,NA,NA
"3591",NA,NA,NA
"3592",NA,NA,NA
"3593",NA,NA,NA
"3594",NA,NA,NA
"3595",NA,NA,NA
"3596",NA,NA,NA
"3597",NA,NA,NA
"3598",NA,NA,NA
"3599",NA,NA,NA
"3600",NA,NA,NA
"3601",NA,NA,NA
"3602",NA,NA,NA
"3603",NA,NA,NA
"3604",NA,NA,NA
"3605",NA,NA,NA
"3606",NA,NA,NA
"3607",NA,NA,NA
"3608",NA,NA,NA
"3609",NA,NA,NA
"3610",NA,NA,NA
"3611",NA,NA,NA
"3612",NA,NA,NA
"3613",NA,NA,NA
"3614",NA,NA,NA
"3615",NA,NA,NA
"3616",NA,NA,NA
"3617",NA,NA,NA
"3618",NA,NA,NA
"3619",NA,NA,NA
"3620",NA,NA,NA
"3621",NA,NA,NA
"3622",NA,NA,NA
"3623",NA,NA,NA
"3624",NA,NA,NA
"3625",NA,NA,NA
"3626",NA,NA,NA
"3627",NA,NA,NA
"3628",NA,NA,NA
"3629",NA,NA,NA
"3630",NA,NA,NA
"3631",NA,NA,NA
"3632",NA,NA,NA
"3633",NA,NA,NA
"3634",NA,NA,NA
"3635",NA,NA,NA
"3636",NA,NA,NA
"3637",NA,NA,NA
"3638",NA,NA,NA
"3639",NA,NA,NA
"3640",NA,NA,NA
"3641",NA,NA,NA
"3642",NA,NA,NA
"3643",NA,NA,NA
"3644",NA,NA,NA
"3645",NA,NA,NA
"3646",NA,NA,NA
"3647",NA,NA,NA
"3648",NA,NA,NA
"3649",NA,NA,NA
"3650",NA,NA,NA
"3651",NA,NA,NA
"3652",NA,NA,NA
"3653",NA,NA,NA
"3654",NA,NA,NA
"3655",NA,NA,NA
"3656",NA,NA,NA
"3657",NA,NA,NA
"3658",NA,NA,NA
"3659",NA,NA,NA
"3660",NA,NA,NA
"3661",NA,NA,NA
"3662",NA,NA,NA
"3663",NA,NA,NA
"3664",NA,NA,NA
"3665",NA,NA,NA
"3666",NA,NA,NA
"3667",NA,NA,NA
"3668",NA,NA,NA
"3669",NA,NA,NA
"3670",NA,NA,NA
"3671",NA,NA,NA
"3672",NA,NA,NA
"3673",NA,NA,NA
"3674",NA,NA,NA
"3675",NA,NA,NA
"3676",NA,NA,NA
"3677",NA,NA,NA
"3678",NA,NA,NA
"3679",NA,NA,NA
"3680",NA,NA,NA
"3681",NA,NA,NA
"3682",NA,NA,NA
"3683",NA,NA,NA
"3684",NA,NA,NA
"3685",NA,NA,NA
"3686",NA,NA,NA
"3687",NA,NA,NA
"3688",NA,NA,NA
"3689",NA,NA,NA
"3690",NA,NA,NA
"3691",NA,NA,NA
"3692",NA,NA,NA
"3693",NA,NA,NA
"3694",NA,NA,NA
"3695",NA,NA,NA
"3696",NA,NA,NA
"3697",NA,NA,NA
"3698",NA,NA,NA
"3699",NA,NA,NA
"3700",NA,NA,NA
"3701",NA,NA,NA
"3702",NA,NA,NA
"3703",NA,NA,NA
"3704",NA,NA,NA
"3705",NA,NA,NA
"3706",NA,NA,NA
"3707",NA,NA,NA
"3708",NA,NA,NA
"3709",NA,NA,NA
"3710",NA,NA,NA
"3711",NA,NA,NA
"3712",NA,NA,NA
"3713",NA,NA,NA
"3714",NA,NA,NA
"3715",NA,NA,NA
"3716",NA,NA,NA
"3717",NA,NA,NA
"3718",NA,NA,NA
"3719",NA,NA,NA
"3720",NA,NA,NA
"3721",NA,NA,NA
"3722",NA,NA,NA
"3723",NA,NA,NA
"3724",NA,NA,NA
"3725",NA,NA,NA
"3726",NA,NA,NA
"3727",NA,NA,NA
"3728",NA,NA,NA
"3729",NA,NA,NA
"3730",NA,NA,NA
"3731",NA,NA,NA
"3732",NA,NA,NA
"3733",NA,NA,NA
"3734",NA,NA,NA
"3735",NA,NA,NA
"3736",NA,NA,NA
"3737",NA,NA,NA
"3738",NA,NA,NA
"3739",NA,NA,NA
"3740",NA,NA,NA
"3741",NA,NA,NA
"3742",NA,NA,NA
"3743",NA,NA,NA
"3744",NA,NA,NA
"3745",NA,NA,NA
"3746",NA,NA,NA
"3747",NA,NA,NA
"3748",NA,NA,NA
"3749",NA,NA,NA
"3750",NA,-0.295774647887324,NA
"3751",NA,NA,NA
"3752",NA,NA,NA
"3753",NA,NA,NA
"3754",NA,NA,NA
"3755",NA,NA,NA
"3756",NA,NA,NA
"3757",NA,NA,NA
"3758",NA,NA,NA
"3759",NA,NA,NA
"3760",NA,NA,NA
"3761",NA,NA,NA
"3762",NA,NA,NA
"3763",NA,NA,NA
"3764",NA,NA,NA
"3765",NA,NA,NA
"3766",NA,NA,NA
"3767",NA,NA,NA
"3768",NA,NA,NA
"3769",NA,NA,NA
"3770",NA,NA,NA
"3771",NA,NA,NA
"3772",NA,NA,NA
"3773",NA,NA,NA
"3774",NA,NA,NA
"3775",NA,NA,NA
"3776",NA,NA,NA
"3777",NA,NA,NA
"3778",NA,NA,NA
"3779",NA,NA,NA
"3780",NA,NA,NA
"3781",NA,NA,NA
"3782",NA,NA,NA
"3783",NA,NA,NA
"3784",NA,NA,NA
"3785",NA,NA,NA
"3786",NA,NA,NA
"3787",NA,NA,NA
"3788",NA,NA,NA
"3789",NA,NA,NA
"3790",NA,NA,NA
"3791",NA,NA,NA
"3792",NA,NA,NA
"3793",NA,NA,NA
"3794",NA,NA,NA
"3795",NA,NA,NA
"3796",NA,NA,NA
"3797",NA,NA,NA
"3798",NA,NA,NA
"3799",NA,NA,NA
"3800",NA,NA,NA
"3801",NA,NA,NA
"3802",NA,NA,NA
"3803",NA,NA,NA
"3804",NA,NA,NA
"3805",NA,NA,NA
"3806",NA,NA,NA
"3807",NA,NA,NA
"3808",NA,NA,NA
"3809",NA,NA,NA
"3810",NA,NA,NA
"3811",NA,NA,NA
"3812",NA,NA,NA
"3813",NA,NA,NA
"3814",NA,NA,NA
"3815",NA,NA,NA
"3816",NA,NA,NA
"3817",NA,NA,NA
"3818",NA,NA,NA
"3819",NA,NA,NA
"3820",NA,NA,NA
"3821",NA,NA,NA
"3822",NA,NA,NA
"3823",NA,NA,NA
"3824",NA,NA,NA
"3825",NA,NA,NA
"3826",NA,NA,NA
"3827",NA,NA,NA
"3828",NA,NA,NA
"3829",NA,NA,NA
"3830",NA,NA,NA
"3831",NA,NA,NA
"3832",NA,NA,NA
"3833",NA,NA,NA
"3834",NA,NA,NA
"3835",NA,NA,NA
"3836",NA,NA,NA
"3837",NA,NA,NA
"3838",NA,NA,NA
"3839",NA,NA,NA
"3840",NA,NA,NA
"3841",NA,NA,NA
"3842",NA,NA,NA
"3843",NA,NA,NA
"3844",NA,NA,NA
"3845",NA,NA,NA
"3846",NA,NA,NA
"3847",NA,NA,NA
"3848",NA,NA,NA
"3849",NA,NA,NA
"3850",NA,NA,NA
"3851",NA,NA,NA
"3852",NA,NA,NA
"3853",NA,NA,NA
"3854",NA,NA,NA
"3855",NA,NA,NA
"3856",NA,NA,NA
"3857",NA,NA,NA
"3858",NA,NA,NA
"3859",NA,NA,NA
"3860",NA,NA,NA
"3861",NA,NA,NA
"3862",NA,NA,NA
"3863",NA,NA,NA
"3864",NA,NA,NA
"3865",NA,NA,NA
"3866",NA,NA,NA
"3867",NA,NA,NA
"3868",NA,NA,NA
"3869",NA,NA,NA
"3870",NA,NA,NA
"3871",NA,NA,NA
"3872",NA,NA,NA
"3873",NA,NA,NA
"3874",NA,NA,NA
"3875",NA,NA,NA
"3876",NA,NA,NA
"3877",NA,NA,NA
"3878",NA,NA,NA
"3879",NA,NA,NA
"3880",NA,NA,NA
"3881",NA,NA,NA
"3882",NA,NA,NA
"3883",NA,NA,NA
"3884",NA,NA,NA
"3885",NA,NA,NA
"3886",NA,NA,NA
"3887",NA,NA,NA
"3888",NA,NA,NA
"3889",NA,NA,NA
"3890",NA,NA,NA
"3891",NA,NA,NA
"3892",NA,NA,NA
"3893",NA,NA,NA
"3894",NA,NA,NA
"3895",NA,NA,NA
"3896",NA,NA,NA
"3897",NA,NA,NA
"3898",NA,NA,NA
"3899",NA,NA,NA
"3900",NA,NA,NA
"3901",NA,NA,NA
"3902",NA,NA,NA
"3903",NA,NA,NA
"3904",NA,NA,NA
"3905",NA,NA,NA
"3906",NA,NA,NA
"3907",NA,NA,NA
"3908",NA,NA,NA
"3909",NA,NA,NA
"3910",NA,NA,NA
"3911",NA,NA,NA
"3912",NA,NA,NA
"3913",NA,NA,NA
"3914",NA,NA,NA
"3915",NA,NA,NA
"3916",NA,NA,NA
"3917",NA,NA,NA
"3918",NA,NA,NA
"3919",NA,NA,NA
"3920",NA,NA,NA
"3921",NA,NA,NA
"3922",NA,NA,NA
"3923",NA,NA,NA
"3924",NA,NA,NA
"3925",NA,NA,NA
"3926",NA,NA,NA
"3927",NA,NA,NA
"3928",NA,NA,NA
"3929",NA,NA,NA
"3930",NA,NA,NA
"3931",NA,NA,NA
"3932",NA,NA,NA
"3933",NA,NA,NA
"3934",NA,NA,NA
"3935",NA,NA,NA
"3936",NA,NA,NA
"3937",NA,NA,NA
"3938",NA,NA,NA
"3939",NA,NA,NA
"3940",NA,NA,NA
"3941",NA,NA,NA
"3942",NA,NA,NA
"3943",NA,NA,NA
"3944",NA,NA,NA
"3945",NA,NA,NA
"3946",NA,NA,NA
"3947",NA,NA,NA
"3948",NA,NA,NA
"3949",NA,NA,NA
"3950",NA,NA,NA
"3951",NA,NA,NA
"3952",NA,NA,NA
"3953",NA,NA,NA
"3954",NA,NA,NA
"3955",NA,NA,NA
"3956",NA,NA,NA
"3957",NA,NA,NA
"3958",NA,NA,NA
"3959",NA,NA,NA
"3960",NA,NA,NA
"3961",NA,NA,NA
"3962",NA,NA,NA
"3963",NA,NA,NA
"3964",NA,NA,NA
"3965",NA,NA,NA
"3966",NA,NA,NA
"3967",NA,NA,NA
"3968",NA,NA,NA
